Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2012-04-16,66.23089997190223,66.58245953875459,65.95576538378262,66.39903259277344,1956700,0.0,0
2012-04-17,66.6206465047707,67.14798859152012,66.5977196020164,67.00277709960938,1732900,0.0,0
2012-04-18,66.72002347668754,67.62949059030822,66.6359542550547,67.30850219726562,1620100,0.0,0
2012-04-19,67.2091372388425,67.2091372388425,66.2538106614464,66.58244323730469,1762800,0.0,0
2012-04-20,66.78116520345885,67.30850748405773,66.68945755873021,66.93402099609375,2203100,0.0,0
2012-04-23,66.65889605360327,66.72003837951173,66.02455754172256,66.2003402709961,1712500,0.0,0
2012-04-24,66.34551666063338,66.64357807903271,65.89460532592432,66.05509948730469,1796800,0.0,0
2012-04-25,66.31494468163741,66.83464255378009,66.1238793732151,66.70471954345703,2301900,0.0,0
2012-04-26,66.68943760661853,67.60654876463788,66.49072805106913,67.31613159179688,2443100,0.0,0
2012-04-27,67.55306026605697,68.18739858601788,67.36199492853993,67.78234100341797,1597500,0.0,0
2012-04-30,67.78996850932187,68.0192492097849,67.35433984312242,67.3925552368164,1790700,0.0,0
2012-05-01,66.4219653927575,67.25500757412803,66.01690192649754,66.46781921386719,2970500,0.0,0
2012-05-02,66.40667203789474,66.45252585564818,65.90990096577623,66.21560668945312,2432800,0.0,0
2012-05-03,65.61948373075141,65.68062604165293,64.15210325422495,64.38137817382812,4696600,0.0,0
2012-05-04,64.35842912349992,64.52656750520804,63.67823718357139,63.73173522949219,2796800,0.0,0
2012-05-07,63.7241281852578,63.99926281942059,63.43371088513178,63.5483512878418,2042900,0.0,0
2012-05-08,63.448959778599956,63.67824046197889,62.654133292812986,63.15854263305664,2609500,0.0,0
2012-05-09,62.837570501755415,63.51011840533145,62.745857038646704,63.14327621459961,2416000,0.0,0
2012-05-10,63.7394123111446,64.47310267498155,63.51777576933145,64.10625457763672,2600000,0.0,0
2012-05-11,64.07566157672525,65.00042283733947,63.96866546623035,64.65650177001953,2863800,0.0,0
2012-05-14,64.3966673086001,64.74822685350912,64.01453660793572,64.42723846435547,1656500,0.0,0
2012-05-15,64.27440245927997,65.06923526089047,64.25911979212653,64.64125061035156,2165200,0.0,0
2012-05-16,64.87049987927068,65.16092291770472,64.63358073179133,64.8934326171875,2149600,0.0,0
2012-05-17,64.85521133188836,65.12270160812803,63.79288864135742,63.79288864135742,2022500,0.0,0
2012-05-18,63.96868241674457,64.34317473356096,63.173855622696834,63.387847900390625,3152700,0.0,0
2012-05-21,63.57889824251596,64.10623456483012,63.24262141083381,63.991600036621094,1598800,0.0,0
2012-05-22,63.792900022432335,64.39666722843263,63.44134047796097,63.72411346435547,2244800,0.0,0
2012-05-23,63.628284509643684,63.919662822191576,63.07619435942846,63.88132095336914,2915900,0.275,0
2012-05-24,64.60210087850922,65.38422462962039,64.01167475611766,64.7784652709961,3558300,0.0,0
2012-05-25,65.10051588320968,65.23086886670364,64.41040324978961,64.7784652709961,2379600,0.0,0
2012-05-29,65.26151948012127,66.46537995401125,65.23851670835035,66.43470764160156,3151400,0.0,0
2012-05-30,65.86728534555657,66.27368325252549,65.7675988663899,65.79827117919922,3111900,0.0,0
2012-05-31,65.62959203124768,66.74911124019485,65.62192833882729,66.24302673339844,3564700,0.0,0
2012-06-01,65.94396691935857,66.0666561775111,65.30752955552047,65.55290222167969,3096100,0.0,0
2012-06-04,65.51457343781443,66.404047256884,65.46089834399254,66.37337493896484,2404300,0.0,0
2012-06-05,66.1663448212243,66.6800929890963,65.74460775795832,66.5344009399414,2143800,0.0,0
2012-06-06,66.70310321789725,67.3472102728372,66.61875579582004,67.30886840820312,2187100,0.0,0
2012-06-07,67.51587833317565,68.01428727481473,67.43919463432822,67.57721710205078,1909700,0.0,0
2012-06-08,67.4852215909801,68.39769814627459,67.24751259997974,68.04497528076172,1888800,0.0,0
2012-06-11,68.29032753449087,68.35934168869926,67.35484263399465,67.40852355957031,1569500,0.0,0
2012-06-12,67.66158713121428,67.90695983925465,67.15550848032022,67.86095428466797,1822500,0.0,0
2012-06-13,67.5618915586887,67.79193098111217,66.9024514545633,67.04047393798828,1405000,0.0,0
2012-06-14,67.36253551399793,69.07248068117998,67.33186319596031,68.88078308105469,3117300,0.0,0
2012-06-15,69.27950615499033,70.26866639712158,69.08013902824435,70.11531066894531,3911800,0.0,0
2012-06-18,70.06161716756966,70.61370115400966,69.78557224927742,70.56769561767578,1570900,0.0,0
2012-06-19,70.4909919506394,71.05841480808859,70.11526655788245,70.43731689453125,1821400,0.0,0
2012-06-20,70.29934041686616,70.49103800680633,69.67824209750677,70.15364837646484,1929900,0.0,0
2012-06-21,70.1613009687221,70.81307144703646,69.22581601978264,69.31783294677734,2631700,0.0,0
2012-06-22,69.61688537096185,70.00028048423944,69.33317088108419,69.72423553466797,1539800,0.0,0
2012-06-25,69.58619811338102,69.96959314430873,69.31015322310154,69.67821502685547,1592600,0.0,0
2012-06-26,69.89292418911565,70.38366942304829,69.54786510734932,70.30699157714844,2600100,0.0,0
2012-06-27,70.52936928168192,70.70572776188183,69.77791226781079,70.02328491210938,2087600,0.0,0
2012-06-28,69.64757859992892,71.31151248726313,68.94213278366007,71.25016784667969,4408300,0.0,0
2012-06-29,71.70256913087735,72.92943255274777,71.64122449724726,72.84508514404297,3438000,0.0,0
2012-07-02,72.84509815854382,73.26683527741537,72.25467204227097,72.38502502441406,2279300,0.0,0
2012-07-03,72.4693590235487,72.55370643169802,72.1549721658747,72.40034484863281,1120600,0.0,0
2012-07-05,71.66422535596847,72.48469079585568,71.64889212304409,72.07829284667969,1902200,0.0,0
2012-07-06,72.12430213098276,72.61504751202419,71.66422906752472,71.83292388916016,1722000,0.0,0
2012-07-09,72.07829299667544,72.33899890795499,71.44952514283794,72.05529022216797,1511300,0.0,0
2012-07-10,72.43869018168456,72.65339055812842,71.80992228632192,71.92494201660156,1867600,0.0,0
2012-07-11,71.9862579179228,72.6303646926369,71.88657730344742,72.461669921875,2074100,0.0,0
2012-07-12,72.14729538644461,72.26231509966831,71.39584418032163,72.09362030029297,1895200,0.0,0
2012-07-13,72.16264329887524,72.8220834952319,71.87892875155788,72.69939422607422,1510000,0.0,0
2012-07-16,72.49234813477631,73.12111588146504,72.15495856577182,72.96009063720703,1313900,0.0,0
2012-07-17,73.07511863948258,73.88024495221144,72.77607088759105,73.65787506103516,1767900,0.0,0
2012-07-18,73.36649928879889,73.9415920384968,73.24381002745994,73.5811996459961,1788400,0.0,0
2012-07-19,73.62719192532947,73.90323686344918,72.8987435803799,73.57351684570312,1602300,0.0,0
2012-07-20,73.45850481783575,73.91857777606005,72.91407861794168,73.31281280517578,2024400,0.0,0
2012-07-23,72.92943991160183,72.92943991160183,71.97862139497938,72.37734985351562,1546900,0.0,0
2012-07-24,72.47701693425189,72.47701693425189,71.64121831125897,72.13963317871094,1278300,0.0,0
2012-07-25,72.22401697295903,72.2700225423177,71.46488997764885,71.88662719726562,1462300,0.0,0
2012-07-26,72.80675319381741,73.711566187486,72.73774485920185,73.54287719726562,1562100,0.0,0
2012-07-27,73.72690220206779,74.96143528226447,73.6655575626445,74.46302032470703,1564700,0.0,0
2012-07-30,74.46299148571633,74.6086834853845,73.71920410867608,73.9645767211914,1838100,0.0,0
2012-07-31,73.71921324744719,74.05660282528524,73.27447350395978,73.74988555908203,1361900,0.0,0
2012-08-01,73.94159784699309,74.50902109989485,73.3281631924018,73.56587219238281,2839100,0.0,0
2012-08-02,73.30515044924415,73.87257362499273,72.84507744593056,73.38182830810547,1373500,0.0,0
2012-08-03,74.37868568000854,74.6700639920832,74.1563157115248,74.53971099853516,1371600,0.0,0
2012-08-06,74.51667977128977,74.53201300285183,73.9339175194567,73.9952621459961,1071400,0.0,0
2012-08-07,74.16395700791416,74.32498226510985,73.42016949838245,73.45851135253906,1705400,0.0,0
2012-08-08,73.7776618368361,74.09294793112772,73.3931628793658,73.53926849365234,1369700,0.275,0
2012-08-09,73.68538695768173,73.74690820478423,73.09326108853993,73.33934020996094,1007000,0.0,0
2012-08-10,73.07016002629594,73.38545190442805,72.67797541733393,73.28548431396484,1214900,0.0,0
2012-08-13,73.11632316062811,73.53926849365234,72.93175943681067,73.53926849365234,830500,0.0,0
2012-08-14,73.82382390333133,73.82382390333133,73.33935717108226,73.57005310058594,1187400,0.0,0
2012-08-15,73.70072370275825,74.5081734915899,73.4469589655986,74.18519592285156,1082300,0.0,0
2012-08-16,74.00064457428314,74.29286156179676,73.5930709017957,74.1928939819336,1638100,0.0,0
2012-08-17,74.43130732713715,74.46975370188322,73.71613904659046,73.93145751953125,1520600,0.0,0
2012-08-20,73.8238102430783,73.9160921179983,73.54697048530761,73.83918762207031,684400,0.0,0
2012-08-21,73.78536006065006,73.92377994341031,73.17785676813564,73.27782440185547,1256200,0.0,0
2012-08-22,73.30855174562943,73.80840142127592,73.09323332953231,73.46234893798828,842300,0.0,0
2012-08-23,73.1932116823793,73.43159912569115,72.81640439879236,72.85485076904297,1155700,0.0,0
2012-08-24,72.80870319163463,74.13907180728222,72.58569315238796,74.01602935791016,1257400,0.0,0
2012-08-27,73.93914119915623,74.47743732368751,73.69306213265796,74.31594848632812,1112100,0.0,0
2012-08-28,74.0698584236168,74.69274468481493,73.98526820703596,74.2621078491211,908000,0.0,0
2012-08-29,73.51616495649095,74.80038946302643,73.51616495649095,74.67735290527344,1494700,0.0,0
2012-08-30,75.02342392281078,76.17692062945665,74.246740364567,75.81549072265625,2426400,0.0,0
